MUTATION_PROB;CROSSOVER_PROB;POPULATION_SIZE;IS_CROSSOVER_POINT_RANDOM;CHROMOSOME_LENGTH;SR;AVG_END_FIT;AVG_SOLUTION_FOUND
0,050000;0,700000;50;FALSE;110;1,000000;110,000000;8559,600000
0,050000;0,700000;100;TRUE;110;1,000000;110,000000;7983,800000
0,050000;0,700000;100;FALSE;110;1,000000;110,000000;9264,300000
0,050000;0,900000;10;TRUE;110;1,000000;110,000000;12336,200000
0,050000;0,900000;10;FALSE;110;1,000000;110,000000;13847,300000
0,050000;0,900000;50;TRUE;110;1,000000;110,000000;11647,500000
0,050000;0,900000;50;FALSE;110;1,000000;110,000000;10503,200000
0,050000;0,900000;100;TRUE;110;1,000000;110,000000;9827,600000
0,050000;0,900000;100;FALSE;110;1,000000;110,000000;9206,900000
0,050000;1,000000;10;TRUE;110;1,000000;110,000000;11983,500000
0,050000;1,000000;10;FALSE;110;1,000000;110,000000;16542,900000
0,050000;1,000000;50;TRUE;110;1,000000;110,000000;9363,000000
0,050000;1,000000;50;FALSE;110;1,000000;110,000000;7615,500000
0,050000;1,000000;100;TRUE;110;1,000000;110,000000;10370,400000
0,050000;1,000000;100;FALSE;110;1,000000;110,000000;9827,800000
0,100000;0,700000;10;TRUE;110;0,000000;103,700000;0,000000
0,100000;0,700000;10;FALSE;110;0,000000;103,200000;0,000000
0,100000;0,700000;50;TRUE;110;0,600000;109,100000;206221,300000
0,100000;0,700000;50;FALSE;110;0,800000;109,600000;299973,200000
0,100000;0,700000;100;TRUE;110;0,600000;108,900000;227423,800000
0,100000;0,700000;100;FALSE;110;0,700000;109,200000;244404,000000
0,100000;0,900000;10;TRUE;110;0,000000;103,400000;0,000000
0,100000;0,900000;10;FALSE;110;0,000000;102,900000;0,000000
0,100000;0,900000;50;TRUE;110;0,400000;108,500000;78076,300000
0,100000;0,900000;50;FALSE;110;0,700000;109,100000;190851,300000
0,100000;0,900000;100;TRUE;110;0,300000;108,000000;120543,000000
0,100000;0,900000;100;FALSE;110;0,800000;109,500000;220110,900000
0,100000;1,000000;10;TRUE;110;0,000000;103,300000;0,000000
0,100000;1,000000;10;FALSE;110;0,000000;103,400000;0,000000
0,100000;1,000000;50;TRUE;110;0,700000;109,000000;246236,900000
0,100000;1,000000;50;FALSE;110;0,600000;109,000000;208406,900000
0,100000;1,000000;100;TRUE;110;0,700000;109,000000;168802,400000
0,100000;1,000000;100;FALSE;110;0,600000;108,600000;173029,800000
0,010000;0,700000;10;TRUE;120;1,000000;120,000000;762,100000
0,010000;0,700000;10;FALSE;120;1,000000;120,000000;829,400000
0,010000;0,700000;50;TRUE;120;1,000000;120,000000;1318,900000
0,010000;0,700000;50;FALSE;120;1,000000;120,000000;1326,600000
0,010000;0,700000;100;TRUE;120;1,000000;120,000000;1698,700000
0,010000;0,700000;100;FALSE;120;1,000000;120,000000;1770,300000
0,010000;0,900000;10;TRUE;120;1,000000;120,000000;844,500000
0,010000;0,900000;10;FALSE;120;1,000000;120,000000;816,200000
0,010000;0,900000;50;TRUE;120;1,000000;120,000000;1211,300000
0,010000;0,900000;50;FALSE;120;1,000000;120,000000;1240,600000
0,010000;0,900000;100;TRUE;120;1,000000;120,000000;1492,000000
0,010000;0,900000;100;FALSE;120;1,000000;120,000000;1906,200000
0,010000;1,000000;10;TRUE;120;1,000000;120,000000;733,700000
0,010000;1,000000;10;FALSE;120;1,000000;120,000000;683,900000
0,010000;1,000000;50;TRUE;120;1,000000;120,000000;1186,000000
0,010000;1,000000;50;FALSE;120;1,000000;120,000000;1210,500000
0,010000;1,000000;100;TRUE;120;1,000000;120,000000;1617,400000
0,010000;1,000000;100;FALSE;120;1,000000;120,000000;1778,800000
0,050000;0,700000;10;TRUE;120;1,000000;120,000000;21263,000000
0,050000;0,700000;10;FALSE;120;1,000000;120,000000;31146,300000
0,050000;0,700000;50;TRUE;120;1,000000;120,000000;14138,800000
0,050000;0,700000;50;FALSE;120;1,000000;120,000000;15530,700000
0,050000;0,700000;100;TRUE;120;1,000000;120,000000;14977,800000
0,050000;0,700000;100;FALSE;120;1,000000;120,000000;12190,100000
0,050000;0,900000;10;TRUE;120;1,000000;120,000000;21958,600000
0,050000;0,900000;10;FALSE;120;1,000000;120,000000;32338,400000
0,050000;0,900000;50;TRUE;120;1,000000;120,000000;19159,900000
0,050000;0,900000;50;FALSE;120;1,000000;120,000000;13406,500000
0,050000;0,900000;100;TRUE;120;1,000000;120,000000;14934,000000
0,050000;0,900000;100;FALSE;120;1,000000;120,000000;16969,800000
0,050000;1,000000;10;TRUE;120;1,000000;120,000000;42918,100000
0,050000;1,000000;10;FALSE;120;1,000000;120,000000;47308,500000
0,050000;1,000000;50;TRUE;120;1,000000;120,000000;16397,300000
0,050000;1,000000;50;FALSE;120;1,000000;120,000000;18667,200000
0,050000;1,000000;100;TRUE;120;1,000000;120,000000;13204,600000
0,050000;1,000000;100;FALSE;120;1,000000;120,000000;13523,700000
0,100000;0,700000;10;TRUE;120;0,000000;111,700000;0,000000
0,100000;0,700000;10;FALSE;120;0,000000;111,100000;0,000000
0,100000;0,700000;50;TRUE;120;0,400000;118,100000;158984,800000
0,100000;0,700000;50;FALSE;120;0,300000;117,800000;176257,900000
0,100000;0,700000;100;TRUE;120;0,100000;117,100000;35246,300000
0,100000;0,700000;100;FALSE;120;0,300000;118,100000;213429,800000
0,100000;0,900000;10;TRUE;120;0,000000;111,200000;0,000000
0,100000;0,900000;10;FALSE;120;0,000000;111,100000;0,000000
0,100000;0,900000;50;TRUE;120;0,100000;117,000000;66915,000000
0,100000;0,900000;50;FALSE;120;0,300000;117,300000;130490,500000
0,100000;0,900000;100;TRUE;120;0,300000;117,300000;137073,600000
0,100000;0,900000;100;FALSE;120;0,500000;118,200000;354025,100000
0,100000;1,000000;10;TRUE;120;0,000000;111,200000;0,000000
0,100000;1,000000;10;FALSE;120;0,000000;110,500000;0,000000
0,100000;1,000000;50;TRUE;120;0,000000;116,200000;0,000000
0,100000;1,000000;50;FALSE;120;0,100000;117,200000;33858,300000
0,100000;1,000000;100;TRUE;120;0,300000;117,700000;242096,700000
0,100000;1,000000;100;FALSE;120;0,200000;117,200000;110819,200000
